1 Day Song Growth Rank,Change in 1 Day Song Growth Rank,1 Day Video Count Change,Song Title,Song Artist,Aggregate Video Count,Change in Video Count over Past 7 Days,Aggregate Video Views,Aggregate Video Engagements,Aggregate Sound Count,Top Performing Sound URLs
43,+16,349.0,Super Gremlin,Kodak Black,360311.0,4114.0,1396836969.0,176583246.0,303.0,"['https://www.tiktok.com/music/Super-Gremlin-7025679587229861890?_r=1&language=en&source=h5_m&u_code=e0ci6jjdef973i&_d=e0ci6jjdef973i&share_music_id=7025679587229861890', 'https://m.tiktok.com/h5/share/music/7035979509891484463.html?language=en&source=h5_m&u_code=e0ci4bfjf9m2k1&_d=e0ci4bfjf9m2k1&share_music_id=7035979509891484463', 'https://www.tiktok.com/music/original-sound-7037196418238516014?_r=1&language=en&source=h5_m&u_code=e0chfc5j35a6k1&_d=e0chfc5j35a6k1&share_music_id=7037196418238516014']"
44,+29,349.0,I Look Good,O.T. Genasis,19635.0,2438.0,58863938.0,6099693.0,12.0,"['https://m.tiktok.com/h5/share/music/6820695010036451329.html?language=en&source=h5_m&u_code=e0chglb68m68j1&_d=e0chglb68m68j1&share_music_id=6820695010036451329', 'https://m.tiktok.com/h5/share/music/6823869394364484358.html?language=en&source=h5_m&u_code=e0chbhfll7m0lb&_d=e0chbhfll7m0lb&share_music_id=6823869394364484358', 'https://m.tiktok.com/h5/share/music/6821960036927932417.html?language=en&source=h5_m&u_code=e0ci0baibj9eb1&_d=e0ci0baibj9eb1&share_music_id=6821960036927932417']"
45,+2,348.0,Perfect,Ed Sheeran,2259741.0,-579.0,3863978784.0,444940338.0,43.0,"['https://www.tiktok.com/music/Perfect-6655492047723563778?enter_from=h5_t&source=h5_t', 'https://www.tiktok.com/music/som-original-6951581774870891270?_r=1&language=en&source=h5_m&u_code=e0ci0b78jfmemk&_d=e0ci0b78jfmemk&share_music_id=6951581774870891270', 'https://m.tiktok.com/h5/share/music/6703192022024456193.html?language=en&source=h5_m&u_code=e0chfe4fi9k06f&_d=e0chfe4fi9k06f&share_music_id=6703192022024456193']"
46,0,345.0,The Lazy Song,Bruno Mars,1966580.0,2986.0,825231236.0,92269348.0,56.0,"['https://www.tiktok.com/music/The-Lazy-Song-6321562990046874370?enter_from=h5_t&source=h5_t', 'https://m.tiktok.com/h5/share/music/6854470950730107649.html?language=en&source=h5_m&u_code=e0ci1ea977714k&_d=e0ci1ea977714k&share_music_id=6854470950730107649', 'https://m.tiktok.com/h5/share/music/10942.html?language=en&source=h5_m&u_code=e0chm89jgc803h&_d=e0chm89jgc803h&share_music_id=10942']"
47,+20,341.0,Visiting Hours,Ed Sheeran,98305.0,2255.0,71021440.0,8569012.0,10.0,"['https://www.tiktok.com/music/original-sound-7028675962095340293?_r=1&language=en&source=h5_m&u_code=e0ci35lhe38ml9&_d=e0ci35lhe38ml9&share_music_id=7028675962095340293', 'https://www.tiktok.com/music/Visiting-Hours-6997399823650179074?_r=1&language=en&source=h5_m&u_code=e0che7klm0i9fb&_d=e0che7klm0i9fb&share_music_id=6997399823650179074', 'https://www.tiktok.com/music/original-sound-7030242569133067014?_r=1&language=en&source=h5_m&u_code=e0che8g9ii5ika&_d=e0che8g9ii5ika&share_music_id=7030242569133067014']"
48,+4437,333.0,When I Was Your Man,Bruno Mars,153856.0,-221.0,348131646.0,67492533.0,7.0,"['https://www.tiktok.com/music/That-is-it-I-am-famous-6838093297202825989?_r=1&language=en&source=h5_m&u_code=e0ci19lddj2l5a&_d=e0ci19lddj2l5a&share_music_id=6838093297202825989', 'https://m.tiktok.com/h5/share/music/6805967108305144581.html?language=en&source=h5_m&u_code=e0ci31e5khi3g3&_d=e0ci31e5khi3g3&share_music_id=6805967108305144581', 'https://www.tiktok.com/music/Liketheoriginalvideo-6988078051175254790?_r=1&language=en&source=h5_m&u_code=e0chcjc0dmaae1&_d=e0chcjc0dmaae1&share_music_id=6988078051175254790']"
49,+38,332.0,Heartburn - Felix Cartal Remix,Wafia,502776.0,-154.0,696834174.0,105161094.0,9.0,"['https://www.tiktok.com/music/Originalton-6926578509888359174?_r=1&language=en&source=h5_m&u_code=e0chf2bhke72hh&_d=e0chf2bhke72hh&share_music_id=6926578509888359174', 'https://www.tiktok.com/music/Valuta-il-mio-ScreenShot-6976230361801984773?_r=1&language=en&source=h5_m&u_code=e0chb47djm09m2&_d=e0chb47djm09m2&share_music_id=6976230361801984773', 'https://m.tiktok.com/h5/share/music/215623075516526592.html?language=en&source=h5_m&u_code=e0chd912e5f1d5&_d=e0chd912e5f1d5&share_music_id=215623075516526592']"
50,+118,329.0,2 Phones,Kevin Gates,123579.0,758.0,84512675.0,10673697.0,35.0,"['https://m.tiktok.com/h5/share/music/227216193126830080.html?language=en&source=h5_m&u_code=e0ci7fgka6b091&_d=e0ci7fgka6b091&share_music_id=227216193126830080', 'https://www.tiktok.com/music/original-sound-6961410643333303046?_r=1&language=en&source=h5_m&u_code=e0chlabf3eef89&_d=e0chlabf3eef89&share_music_id=6961410643333303046', 'https://m.tiktok.com/h5/share/music/211225332228653056.html?language=en&source=h5_m&u_code=e0chk0a39f145d&_d=e0chk0a39f145d&share_music_id=211225332228653056']"
51,+12,325.0,My Universe,Coldplay X BTS,837337.0,2259.0,1901877319.0,371886643.0,42.0,"['https://www.tiktok.com/music/My-Universe-7007073788295415809?_r=1&language=en&source=h5_m&u_code=e0chjm6f077j6m&_d=e0chjm6f077j6m&share_music_id=7007073788295415809', 'https://www.tiktok.com/music/My-Universe-7010758885111760897?_r=1&language=en&source=h5_m&u_code=e0chm8klmhlg1m&_d=e0chm8klmhlg1m&share_music_id=7010758885111760897', 'https://www.tiktok.com/music/what-heaven-sounds-like-7016239122566122241?_r=1&language=en&source=h5_m&u_code=e0ci3d26l5468m&_d=e0ci3d26l5468m&share_music_id=7016239122566122241']"
52,+12,325.0,My Universe,Coldplay,837337.0,2259.0,1901877319.0,371886643.0,42.0,"['https://www.tiktok.com/music/My-Universe-7007073788295415809?_r=1&language=en&source=h5_m&u_code=e0chjm6f077j6m&_d=e0chjm6f077j6m&share_music_id=7007073788295415809', 'https://www.tiktok.com/music/My-Universe-7010758885111760897?_r=1&language=en&source=h5_m&u_code=e0chm8klmhlg1m&_d=e0chm8klmhlg1m&share_music_id=7010758885111760897', 'https://www.tiktok.com/music/what-heaven-sounds-like-7016239122566122241?_r=1&language=en&source=h5_m&u_code=e0ci3d26l5468m&_d=e0ci3d26l5468m&share_music_id=7016239122566122241']"
53,+57,310.0,Paradise,Coldplay,201260.0,2390.0,467213771.0,60412097.0,11.0,"['https://www.tiktok.com/share/music/6677379022231440129?enter_from=h5_t', 'https://www.tiktok.com/music/som-original-7020525918921804549?_r=1&language=en&source=h5_m&u_code=e0chefd2j96330&_d=e0chefd2j96330&share_music_id=7020525918921804549', 'https://www.tiktok.com/share/music/6676200126505028358?enter_from=h5_t']"
54,-39,308.0,Nail Tech,Jack Harlow,3883.0,2142.0,31930982.0,3208230.0,21.0,"['https://www.tiktok.com/music/Nail-Tech-7066033473110968321?_r=1&language=en&source=h5_m&u_code=e0ci461mi2g7lk&_d=e0ci461mi2g7lk&share_music_id=7066033473110968321', 'https://www.tiktok.com/music/Nail-Tech-7066033133501548546?_r=1&language=en&source=h5_m&u_code=e0chl59fjdia87&_d=e0chl59fjdia87&share_music_id=7066033133501548546', 'https://www.tiktok.com/music/Nail-Tech-7066033239903471618?_r=1&language=en&source=h5_m&u_code=e0ci5ik6dg7g79&_d=e0ci5ik6dg7g79&share_music_id=7066033239903471618']"
55,+11,306.0,Bring The Hook,YoungBoy Never Broke Again,33872.0,4311.0,74999262.0,12832266.0,18.0,"['https://m.tiktok.com/h5/share/music/7054326563281767215.html?language=en&source=h5_m&u_code=e0ci03g4m45aal&_d=e0ci03g4m45aal&share_music_id=7054326563281767215', 'https://m.tiktok.com/h5/share/music/7052427661905283886.html?language=en&source=h5_m&u_code=e0chdf7gb5fcj7&_d=e0chdf7gb5fcj7&share_music_id=7052427661905283886', 'https://m.tiktok.com/h5/share/music/7052480260117383982.html?language=en&source=h5_m&u_code=e0chgg7l06j2bf&_d=e0chgg7l06j2bf&share_music_id=7052480260117383982']"
56,+4964,288.0,Neon Guts (feat. Pharrell Williams),Lil Uzi Vert,1862187.0,-11608.0,1609060704.0,264612447.0,110.0,"['https://m.tiktok.com/h5/share/music/7029061641362737966.html?language=en&source=h5_m&u_code=e0ci57b8dfag2g&_d=e0ci57b8dfag2g&share_music_id=7029061641362737966', 'https://www.tiktok.com/music/original-sound-7043468329537194757?_r=1&language=en&source=h5_m&u_code=e0chfbkd3k9h08&_d=e0chfbkd3k9h08&share_music_id=7043468329537194757', 'https://www.tiktok.com/music/original-sound-6825691542137654021?_r=1&language=en&source=h5_m&u_code=e0ci32ecc9k17d&_d=e0ci32ecc9k17d&share_music_id=6825691542137654021']"
57,-1,284.0,Light Switch,Charlie Puth,27564.0,2571.0,236947955.0,46467009.0,58.0,"['https://m.tiktok.com/h5/share/music/7059340492600822555.html?language=en&source=h5_m&u_code=e0chejalb4792m&_d=e0chejalb4792m&share_music_id=7059340492600822555', 'https://m.tiktok.com/h5/share/music/7065232407003286298.html?language=en&source=h5_m&u_code=e0chdgf134cma1&_d=e0chdgf134cma1&share_music_id=7065232407003286298', 'https://m.tiktok.com/h5/share/music/7066108532118670085.html?language=en&source=h5_m&u_code=e0ci6d3ae18e86&_d=e0ci6d3ae18e86&share_music_id=7066108532118670085']"
58,+27,284.0,Count My Blessings,Enisa,114239.0,1163.0,288625357.0,24243539.0,68.0,"['https://www.tiktok.com/music/Count-My-Blessings-6932451545178966017?_r=1&language=en&source=h5_m&u_code=e0chhi8jfk2337&_d=e0chhi8jfk2337&share_music_id=6932451545178966017', 'https://m.tiktok.com/h5/share/music/6944738540064639750.html?language=en&source=h5_m&u_code=e0ci1a21gj04g7&_d=e0ci1a21gj04g7&share_music_id=6944738540064639750', 'https://m.tiktok.com/h5/share/music/7056672435571198746.html?language=en&source=h5_m&u_code=e0chi527gfha8f&_d=e0chi527gfha8f&share_music_id=7056672435571198746']"
59,+32,278.0,The Motto,Tiësto,56811.0,1512.0,330143852.0,13319527.0,31.0,"['https://www.tiktok.com/music/The-Motto-7020948262664275970?_r=1&language=en&source=h5_m&u_code=e0ci6b1ifm9ibi&_d=e0ci6b1ifm9ibi&share_music_id=7020948262664275970', 'https://www.tiktok.com/music/The-Motto-7025504352538200066?_r=1&language=en&source=h5_m&u_code=e0ci2emgd8e5h6&_d=e0ci2emgd8e5h6&share_music_id=7025504352538200066', 'https://m.tiktok.com/h5/share/music/7054960395089513263.html?language=en&source=h5_m&u_code=e0ci8ab3md1ll5&_d=e0ci8ab3md1ll5&share_music_id=7054960395089513263']"
60,+16,276.0,Friends,Ella Henderson,126433.0,2046.0,87033106.0,8275805.0,9.0,"['https://m.tiktok.com/h5/share/music/6755806709152778241.html?language=en&source=h5_m&u_code=e0chjkf515832i&_d=e0chjkf515832i&share_music_id=6755806709152778241', 'https://m.tiktok.com/h5/share/music/6596904079190919938.html?language=en&source=h5_m&u_code=e0ci4cla1aj19i&_d=e0ci4cla1aj19i&share_music_id=6596904079190919938', 'https://m.tiktok.com/h5/share/music/6596904081447455490.html?language=en&source=h5_m&u_code=e0ci819hhdhjkb&_d=e0ci819hhdhjkb&share_music_id=6596904081447455490']"
61,+60,270.0,Love Nwantiti (Y2AK FLIP),Y2akbeats,173129.0,804.0,348300549.0,23350685.0,1.0,['https://www.tiktok.com/music/son-original-7034208154020104966?_r=1&language=en&source=h5_m&u_code=e0chk0m57i96gc&_d=e0chk0m57i96gc&share_music_id=7034208154020104966']
62,+4800,267.0,If We Have Each Other,Alec Benjamin,269801.0,-15.0,468772534.0,56072039.0,163.0,"['https://m.tiktok.com/h5/share/music/6704957613198542850.html?language=en&source=h5_m&u_code=e0ci56i34bi9c2&_d=e0ci56i34bi9c2&share_music_id=6704957613198542850', 'https://m.tiktok.com/h5/share/music/6584270582190181125.html?language=en&source=h5_m&u_code=e0chmel9gk8a26&_d=e0chmel9gk8a26&share_music_id=6584270582190181125', 'https://m.tiktok.com/h5/share/music/6585040999326845703.html?language=en&source=h5_m&u_code=e0ci03g4m45aal&_d=e0ci03g4m45aal&share_music_id=6585040999326845703']"
63,+292,262.0,Mine,Slayyyter,125196.0,1671.0,308963808.0,57530137.0,140.0,"['https://m.tiktok.com/h5/share/music/6515511510393951232.html?language=en&source=h5_m&u_code=e0chl7mgi54l53&_d=e0chl7mgi54l53&share_music_id=6515511510393951232', 'https://www.tiktok.com/share/music/6517177686811478797?enter_from=h5_t', 'https://www.tiktok.com/music/precious-when-u-smile-6894210759107119874?_r=1&language=en&source=h5_m&u_code=e0chebml61g6ce&_d=e0chebml61g6ce&share_music_id=6894210759107119874']"
64,+17,247.0,The Business,Tiësto,540017.0,1879.0,975221376.0,59097321.0,153.0,"['https://www.tiktok.com/music/The-Business-6872860430381877249?_r=1&language=en&source=h5_m&u_code=e0ci1g0lk1lg5f&_d=e0ci1g0lk1lg5f&share_music_id=6872860430381877249', 'https://www.tiktok.com/music/The-Business-6870490135352707841?_r=1&language=en&source=h5_m&u_code=e0chbdj8kbd0mb&_d=e0chbdj8kbd0mb&share_music_id=6870490135352707841', 'https://m.tiktok.com/h5/share/music/6923614420920698882.html?language=en&source=h5_m&u_code=e0ci2ma1k0ak6j&_d=e0ci2ma1k0ak6j&share_music_id=6923614420920698882']"
65,-5,245.0,Teacher's Pet,Melanie Martinez,586996.0,4465.0,1085218734.0,220431646.0,43.0,"['https://www.tiktok.com/music/hot-people-use-this-sound-7034530865132620550?_r=1&language=en&source=h5_m&u_code=e0ci71i325a8ic&_d=e0ci71i325a8ic&share_music_id=7034530865132620550', 'https://www.tiktok.com/music/original-sound-7046314539125689094?_r=1&language=en&source=h5_m&u_code=e0chdmmchmcdde&_d=e0chdmmchmcdde&share_music_id=7046314539125689094', 'https://www.tiktok.com/music/original-sound-7048272343583607598?_r=1&language=en&source=h5_m&u_code=e0chmdj7fh7878&_d=e0chmdj7fh7878&share_music_id=7048272343583607598']"
66,+37,233.0,The Way Life Goes (feat. Oh Wonder),Lil Uzi Vert,349291.0,736.0,657534832.0,120266056.0,18.0,"['https://m.tiktok.com/h5/share/music/6587964646190222086.html?language=en&source=h5_m&u_code=e0ci7c0i94chlj&_d=e0ci7c0i94chlj&share_music_id=6587964646190222086', 'https://www.tiktok.com/music/the-way-life-goes-6942153622109080325?_r=1&language=en&source=h5_m&u_code=e0chi54g7a733b&_d=e0chi54g7a733b&share_music_id=6942153622109080325', 'https://www.tiktok.com/music/The-way-life-goes-6854645620615990021?_r=1&language=en&source=h5_m&u_code=e0chhie3hjk377&_d=e0chhie3hjk377&share_music_id=6854645620615990021']"
67,+19,226.0,The Scientist,Coldplay,79476.0,1301.0,210109816.0,25202300.0,20.0,"['https://m.tiktok.com/h5/share/music/222550388736929792.html?language=en&source=h5_m&u_code=e0chl9kiaib1mk&_d=e0chl9kiaib1mk&share_music_id=222550388736929792', 'https://m.tiktok.com/h5/share/music/6711207226020743169.html?language=en&source=h5_m&u_code=e0chhe902jmiig&_d=e0chhe902jmiig&share_music_id=6711207226020743169', 'https://m.tiktok.com/h5/share/music/6803365396171852549.html?language=en&source=h5_m&u_code=e0che2hdkbaek0&_d=e0che2hdkbaek0&share_music_id=6803365396171852549']"
68,+132,226.0,Let Me Down Slowly,Alec Benjamin,1689012.0,1204.0,1669543750.0,163207339.0,479.0,"['https://m.tiktok.com/h5/share/music/6577362581793704709.html?language=en&source=h5_m&u_code=e0chm0jfglaj72&_d=e0chm0jfglaj72&share_music_id=6577362581793704709', 'https://m.tiktok.com/h5/share/music/6576546611290344205.html?language=en&source=h5_m&u_code=e0chhhd2k7c4ec&_d=e0chhhd2k7c4ec&share_music_id=6576546611290344205', 'https://m.tiktok.com/h5/share/music/6562334371691369472.html?language=en&source=h5_m&u_code=e0chje2l69j3k1&_d=e0chje2l69j3k1&share_music_id=6562334371691369472']"
69,+4833,216.0,I.F.L.Y.,Bazzi,710845.0,-314.0,1235429787.0,200495334.0,102.0,"['https://m.tiktok.com/h5/share/music/6767796693824965382.html?language=en&source=h5_m&u_code=e0cheg6l9e0809&_d=e0cheg6l9e0809&share_music_id=6767796693824965382', 'https://www.tiktok.com/share/music/6716334617084824326?enter_from=h5_t', 'https://m.tiktok.com/h5/share/music/6877518224137980674.html?language=en&source=h5_m&u_code=e0ci719da06e01&_d=e0ci719da06e01&share_music_id=6877518224137980674']"
70,+22,215.0,Loser,Sueco,81034.0,2483.0,205425198.0,19087683.0,8.0,"['https://www.tiktok.com/music/Loser-7057232141007996929?_r=1&language=en&source=h5_m&u_code=e0chfk944bb208&_d=e0chfk944bb208&share_music_id=7057232141007996929', 'https://m.tiktok.com/h5/share/music/7066549918315744005.html?language=en&source=h5_m&u_code=e0chmdll63635i&_d=e0chmdll63635i&share_music_id=7066549918315744005', 'https://m.tiktok.com/h5/share/music/7063142796266064646.html?language=en&source=h5_m&u_code=e0ci7d0a68656b&_d=e0ci7d0a68656b&share_music_id=7063142796266064646']"
71,+4784,214.0,Good as Hell,Lizzo,599870.0,-226.0,1337016350.0,164523820.0,114.0,"['https://m.tiktok.com/h5/share/music/6704980478086088706.html?language=en&source=h5_m&u_code=e0ci1ea977714k&_d=e0ci1ea977714k&share_music_id=6704980478086088706', 'https://m.tiktok.com/h5/share/music/6704979133761357826.html?language=en&source=h5_m&u_code=e0ci7080eji145&_d=e0ci7080eji145&share_music_id=6704979133761357826', 'https://m.tiktok.com/h5/share/music/6998904775739837189.html?language=en&source=h5_m&u_code=e0chhihml34818&_d=e0chhihml34818&share_music_id=6998904775739837189']"
72,-11,209.0,Blame It on Your Love (feat. Lizzo),Charli XCX,62941.0,1495.0,54928014.0,3808800.0,3.0,"['https://m.tiktok.com/h5/share/music/6691944579349875463.html?language=en&source=h5_m&u_code=e0chlh2f5fk5mh&_d=e0chlh2f5fk5mh&share_music_id=6691944579349875463', 'https://m.tiktok.com/h5/share/music/6693349239868623617.html?language=en&source=h5_m&u_code=e0chbflgld407j&_d=e0chbflgld407j&share_music_id=6693349239868623617', 'https://m.tiktok.com/h5/share/music/5000000001459897980.html?language=en&source=h5_m&u_code=e0chc0e13bd4ll&_d=e0chc0e13bd4ll&share_music_id=5000000001459897980']"
73,+23,208.0,WHATS POPPIN,Jack Harlow,695169.0,807.0,2395041696.0,316281430.0,180.0,"['https://www.tiktok.com/music/WHATS-POPPIN-6794917968083028741?_r=1&language=en&source=h5_m&u_code=e0cheife5lg0ea&_d=e0cheife5lg0ea&share_music_id=6794917968083028741', 'https://m.tiktok.com/h5/share/music/6900625560574102273.html?language=en&source=h5_m&u_code=e0chi288cbfec5&_d=e0chi288cbfec5&share_music_id=6900625560574102273', 'https://www.tiktok.com/music/WHATS-POPPIN-6803571105387792386?_r=1&language=en&source=h5_m&u_code=e0chk9396gge0j&_d=e0chk9396gge0j&share_music_id=6803571105387792386']"
74,+4894,206.0,ZEZE (feat. Travis Scott & Offset),Kodak Black,1899136.0,-2493.0,884501512.0,110062602.0,93.0,"['https://m.tiktok.com/h5/share/music/6610102029576571654.html?language=en&source=h5_m&u_code=e0chhf0ljfd862&_d=e0chhf0ljfd862&share_music_id=6610102029576571654', 'https://m.tiktok.com/h5/share/music/6642272954224741126.html?language=en&source=h5_m&u_code=e0chjf33a7h699&_d=e0chjf33a7h699&share_music_id=6642272954224741126', 'https://m.tiktok.com/h5/share/music/6612060372260096773.html?language=en&source=h5_m&u_code=e0ci291ih0llec&_d=e0ci291ih0llec&share_music_id=6612060372260096773']"
75,+186,187.0,Not About Angels,Birdy,285863.0,-20.0,623150611.0,114594150.0,82.0,"['https://www.tiktok.com/music/son-original-6985242087360940805?_r=1&language=en&source=h5_m&u_code=e0che20d11be82&_d=e0che20d11be82&share_music_id=6985242087360940805', 'https://m.tiktok.com/h5/share/music/6749975669775633158.html?language=en&source=h5_m&u_code=e0chfge6cfmkfj&_d=e0chfge6cfmkfj&share_music_id=6749975669775633158', 'https://m.tiktok.com/h5/share/music/6516243408854455311.html?language=en&source=h5_m&u_code=e0ci4imgaj43j9&_d=e0ci4imgaj43j9&share_music_id=6516243408854455311']"
76,+1779,183.0,Vibin In This Bih,Kodak Black,185.0,184.0,27701.0,12869.0,1.0,['https://m.tiktok.com/h5/share/music/115522840.html?language=en&source=h5_m&u_code=e0chjb2ge84769&_d=e0chjb2ge84769&share_music_id=115522840']
77,+41,181.0,Love Cycle,Enisa,108252.0,1137.0,115499499.0,8838170.0,17.0,"['https://www.tiktok.com/music/Love-Cycle-6872961363598133250?_r=1&language=en&source=h5_m&u_code=e0ci3d5jf21e3g&_d=e0ci3d5jf21e3g&share_music_id=6872961363598133250', 'https://m.tiktok.com/h5/share/music/7007520089238981382.html?language=en&source=h5_m&u_code=e0cha6cbk15k0f&_d=e0cha6cbk15k0f&share_music_id=7007520089238981382', 'https://www.tiktok.com/music/Love-Cycle-Remix-6942804050103273474?_r=1&language=en&source=h5_m&u_code=e0chkjkg1a04bh&_d=e0chkjkg1a04bh&share_music_id=6942804050103273474']"
78,+24,177.0,Nights Like This (feat. Ty Dolla $ign),Kehlani,92516.0,924.0,142853878.0,19414524.0,24.0,"['https://m.tiktok.com/h5/share/music/6646493276096432901.html?language=en&source=h5_m&u_code=e0chf4f30452k1&_d=e0chf4f30452k1&share_music_id=6646493276096432901', 'https://m.tiktok.com/h5/share/music/6648848909235915522.html?language=en&source=h5_m&u_code=e0ci76elh0b9ce&_d=e0ci76elh0b9ce&share_music_id=6648848909235915522', 'https://www.tiktok.com/music/nights-like-this-6709055161651759878?_r=1&language=en&source=h5_m&u_code=e0chlg01km3dka&_d=e0chlg01km3dka&share_music_id=6709055161651759878']"
79,+76,171.0,Still Think About You,A Boogie Wit da Hoodie,232383.0,1178.0,187003241.0,42565537.0,72.0,"['https://m.tiktok.com/h5/share/music/177407465074974720.html?language=en&source=h5_m&u_code=e0ci66llhd2lfm&_d=e0ci66llhd2lfm&share_music_id=177407465074974720', 'https://m.tiktok.com/h5/share/music/6797944989075720965.html?language=en&source=h5_m&u_code=e0ci5beecjil8d&_d=e0ci5beecjil8d&share_music_id=6797944989075720965', 'https://m.tiktok.com/h5/share/music/224248966274502656.html?language=en&source=h5_m&u_code=e0chhf0ljfd862&_d=e0chhf0ljfd862&share_music_id=224248966274502656']"
